Date (GMT+1),Nuclear,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-08-01T11:00+02:00,6079,7711,498,220,13129
2019-08-01T12:00+02:00,6083,7818,499,249,13049
2019-08-01T13:00+02:00,6086,7558,498,254,13073
2019-08-01T14:00+02:00,6086,7374,497,318,12992
2019-08-01T15:00+02:00,6081,7307,497,326,12880
2019-08-01T16:00+02:00,6075,7870,468,372,12766
2019-08-01T17:00+02:00,6078,8515,441,411,12879
2019-08-01T18:00+02:00,6085,8603,412,426,12717
2019-08-01T19:00+02:00,6092,8495,399,469,12442
2019-08-01T20:00+02:00,6091,8231,383,554,12029
2019-08-01T21:00+02:00,6092,7661,379,774,11804
2019-08-01T22:00+02:00,6091,6645,380,1032,11506
2019-08-01T23:00+02:00,6093,5504,385,1234,10866
2019-08-02T00:00+02:00,6107,3924,395,1372,10134
2019-08-02T01:00+02:00,6105,2956,395,1457,9820
2019-08-02T02:00+02:00,6111,2850,396,1532,9746
2019-08-02T03:00+02:00,6112,2831,391,1615,9751
2019-08-02T04:00+02:00,6112,2837,389,1609,9593
2019-08-02T05:00+02:00,6111,4412,391,1531,9602
2019-08-02T06:00+02:00,6112,6472,405,1245,10468
2019-08-02T07:00+02:00,6112,7586,412,956,11318
2019-08-02T08:00+02:00,6113,8447,451,770,12457
2019-08-02T09:00+02:00,6113,8643,422,686,12911
2019-08-02T10:00+02:00,6114,8554,453,634,13273
2019-08-02T11:00+02:00,6113,8602,473,537,13144
2019-08-02T12:00+02:00,6111,8329,486,460,13044
2019-08-02T13:00+02:00,6109,7751,487,462,12791
2019-08-02T14:00+02:00,6103,7205,547,453,12606
2019-08-02T15:00+02:00,6100,7160,535,461,12378
2019-08-02T16:00+02:00,6098,7549,504,467,12321
2019-08-02T17:00+02:00,6095,7921,479,478,12438
2019-08-02T18:00+02:00,6095,8123,444,476,12315
2019-08-02T19:00+02:00,6098,7957,407,522,12131
2019-08-02T20:00+02:00,6100,7725,383,543,11943
2019-08-02T21:00+02:00,6104,7273,378,600,11664
2019-08-02T22:00+02:00,6107,6588,378,660,11390
2019-08-02T23:00+02:00,6108,5189,380,726,10817
2019-08-03T00:00+02:00,6113,3297,376,679,10199
2019-08-03T01:00+02:00,6118,2919,374,672,10027
2019-08-03T02:00+02:00,6121,2714,371,614,9808
2019-08-03T03:00+02:00,6124,2586,373,558,9522
2019-08-03T04:00+02:00,6130,2472,376,585,9224
2019-08-03T05:00+02:00,6127,2704,377,546,9242
2019-08-03T06:00+02:00,6125,2997,392,479,9533
2019-08-03T07:00+02:00,6124,3678,410,384,10054
2019-08-03T08:00+02:00,6123,3915,438,315,10761
2019-08-03T09:00+02:00,6121,4261,476,254,11281
2019-08-03T10:00+02:00,6120,4381,505,255,11557
2019-08-03T11:00+02:00,6117,4346,538,266,11711
2019-08-03T12:00+02:00,6113,4450,549,289,11734
2019-08-03T13:00+02:00,6111,4270,555,299,11489
2019-08-03T14:00+02:00,6109,4083,563,338,11351
2019-08-03T15:00+02:00,6106,4074,551,368,11243
2019-08-03T16:00+02:00,6104,4108,534,439,11386
2019-08-03T17:00+02:00,6104,4225,500,437,11540
2019-08-03T18:00+02:00,6103,4905,463,393,11528
2019-08-03T19:00+02:00,6100,5470,430,391,11488
2019-08-03T20:00+02:00,6098,5482,403,417,11263
2019-08-03T21:00+02:00,6097,5289,388,469,11274
2019-08-03T22:00+02:00,6100,5202,388,445,11056
2019-08-03T23:00+02:00,6102,4199,380,428,10428
2019-08-04T00:00+02:00,6104,2616,380,444,9929
2019-08-04T01:00+02:00,6107,2320,382,450,9717
2019-08-04T02:00+02:00,6108,2228,374,432,9592
2019-08-04T03:00+02:00,6109,2226,375,404,9456
2019-08-04T04:00+02:00,6112,2234,374,387,9395
2019-08-04T05:00+02:00,6112,2263,374,360,9255
2019-08-04T06:00+02:00,6113,2383,383,312,9387
2019-08-04T07:00+02:00,6111,2617,406,240,9826
2019-08-04T08:00+02:00,6109,2939,436,213,10402
2019-08-04T09:00+02:00,6108,3487,459,184,11147
2019-08-04T10:00+02:00,6108,3795,475,174,11514
2019-08-04T11:00+02:00,6107,3838,510,178,11654
2019-08-04T12:00+02:00,6104,3858,512,204,11643
2019-08-04T13:00+02:00,6102,3506,516,244,11559
2019-08-04T14:00+02:00,6100,3328,507,286,11503
2019-08-04T15:00+02:00,6101,3278,503,316,11415
2019-08-04T16:00+02:00,6100,3392,483,339,11467
2019-08-04T17:00+02:00,6097,3846,460,383,11696
2019-08-04T18:00+02:00,6091,4693,425,389,11736
2019-08-04T19:00+02:00,6088,5557,399,427,11734
2019-08-04T20:00+02:00,6087,6025,380,480,11778
2019-08-04T21:00+02:00,6082,5973,374,589,11628
2019-08-04T22:00+02:00,6083,5326,377,691,11246
2019-08-04T23:00+02:00,6086,4638,378,825,10743
2019-08-05T00:00+02:00,6090,3256,382,814,9976
2019-08-05T01:00+02:00,6096,2816,384,819,9739
2019-08-05T02:00+02:00,6100,2791,378,787,9810
2019-08-05T03:00+02:00,6105,2805,383,733,9853
2019-08-05T04:00+02:00,6107,2875,388,631,9865
2019-08-05T05:00+02:00,6109,3812,384,477,10009
2019-08-05T06:00+02:00,6109,7115,398,336,11424
2019-08-05T07:00+02:00,6107,8421,417,263,12800
2019-08-05T08:00+02:00,6110,9172,453,214,13681
2019-08-05T09:00+02:00,6112,9224,481,198,13911
2019-08-05T10:00+02:00,6108,9184,502,203,14051
2019-08-05T11:00+02:00,6103,9110,518,243,14233
2019-08-05T12:00+02:00,6099,8688,521,267,14218
2019-08-05T13:00+02:00,6096,8130,522,299,14054
2019-08-05T14:00+02:00,6086,7733,512,326,13879
2019-08-05T15:00+02:00,6083,7675,512,370,13789
2019-08-05T16:00+02:00,6080,7842,496,387,13566
2019-08-05T17:00+02:00,6077,8549,465,410,13654
2019-08-05T18:00+02:00,6085,8675,445,415,13444
2019-08-05T19:00+02:00,6088,8487,426,420,13180
2019-08-05T20:00+02:00,6092,8213,416,465,12756
2019-08-05T21:00+02:00,6093,7984,414,498,12632
2019-08-05T22:00+02:00,6093,7157,408,564,12054
2019-08-05T23:00+02:00,6085,5361,405,574,11043
2019-08-06T00:00+02:00,6081,3820,395,537,10444
2019-08-06T01:00+02:00,6088,2857,389,530,10148
2019-08-06T02:00+02:00,6104,2810,382,540,10030
2019-08-06T03:00+02:00,6109,2782,383,511,10079
2019-08-06T04:00+02:00,6112,2788,393,472,9954
2019-08-06T05:00+02:00,6111,3953,386,447,10117
2019-08-06T06:00+02:00,6110,6034,387,397,11262
2019-08-06T07:00+02:00,6106,7794,422,425,12838
2019-08-06T08:00+02:00,6106,8310,451,413,13761
2019-08-06T09:00+02:00,6106,8492,460,430,13902
2019-08-06T10:00+02:00,6106,8000,482,464,13914
2019-08-06T11:00+02:00,6102,7647,494,522,14105
2019-08-06T12:00+02:00,6090,6170,506,598,13886
2019-08-06T13:00+02:00,6072,6044,502,716,13843
2019-08-06T14:00+02:00,6062,5893,497,798,13508
2019-08-06T15:00+02:00,6064,5685,498,870,13474
2019-08-06T16:00+02:00,6065,5920,485,986,13286
2019-08-06T17:00+02:00,6070,7251,462,1016,13359
2019-08-06T18:00+02:00,6074,7766,444,1052,13240
2019-08-06T19:00+02:00,6079,7727,422,1039,12971
2019-08-06T20:00+02:00,6082,7469,416,1110,12747
2019-08-06T21:00+02:00,6083,7243,395,1255,12557
2019-08-06T22:00+02:00,6083,6087,412,1373,11837
2019-08-06T23:00+02:00,6085,5043,409,1449,11208
2019-08-07T00:00+02:00,6087,3777,428,1429,10789
2019-08-07T01:00+02:00,6089,2756,434,1414,10230
2019-08-07T02:00+02:00,6091,2700,431,1270,9962
2019-08-07T03:00+02:00,6092,2659,425,1261,10175
2019-08-07T04:00+02:00,6092,2922,426,1199,10293
2019-08-07T05:00+02:00,6092,3869,427,1048,10591
2019-08-07T06:00+02:00,6090,5519,436,877,11581
2019-08-07T07:00+02:00,6085,7863,457,750,13117
2019-08-07T08:00+02:00,6085,8373,487,694,13648
2019-08-07T09:00+02:00,6087,8598,502,696,13980
2019-08-07T10:00+02:00,6085,8552,519,663,14277
2019-08-07T11:00+02:00,6090,8492,532,706,14210
2019-08-07T12:00+02:00,6086,7940,532,747,14163
2019-08-07T13:00+02:00,6081,7214,531,809,14036
2019-08-07T14:00+02:00,6073,6512,530,892,13875
2019-08-07T15:00+02:00,6069,6575,513,903,13901
2019-08-07T16:00+02:00,6069,6847,501,884,13624
2019-08-07T17:00+02:00,6067,7742,478,842,13560
2019-08-07T18:00+02:00,6069,7993,455,799,13457
2019-08-07T19:00+02:00,6077,7929,432,791,13171
2019-08-07T20:00+02:00,6075,7770,409,800,12903
2019-08-07T21:00+02:00,6074,7372,399,820,12700
2019-08-07T22:00+02:00,6077,6046,389,873,12031
2019-08-07T23:00+02:00,6081,4895,385,875,11373
2019-08-08T00:00+02:00,6080,3167,368,833,10703
2019-08-08T01:00+02:00,6080,2569,369,768,10351
2019-08-08T02:00+02:00,6083,2513,361,741,10293
2019-08-08T03:00+02:00,6083,2456,359,680,10119
2019-08-08T04:00+02:00,6082,2550,355,654,10139
2019-08-08T05:00+02:00,6078,3386,352,624,10254
2019-08-08T06:00+02:00,6071,5013,361,574,11569
2019-08-08T07:00+02:00,6069,7654,381,506,13085
2019-08-08T08:00+02:00,6068,7141,403,492,13872
2019-08-08T09:00+02:00,6070,6881,377,476,13840
2019-08-08T10:00+02:00,6072,6894,382,474,14166
2019-08-08T11:00+02:00,6063,6655,382,514,14181
2019-08-08T12:00+02:00,6059,6439,425,545,14184
2019-08-08T13:00+02:00,6056,6341,437,615,14187
2019-08-08T14:00+02:00,6053,5911,419,686,13852
2019-08-08T15:00+02:00,6057,5741,438,716,13651
2019-08-08T16:00+02:00,6058,5596,470,762,13329
2019-08-08T17:00+02:00,6055,5683,434,778,13373
2019-08-08T18:00+02:00,6060,6367,412,787,13166
2019-08-08T19:00+02:00,6063,7621,396,699,13169
2019-08-08T20:00+02:00,6061,8010,368,705,13064
2019-08-08T21:00+02:00,6058,8027,362,712,12911
2019-08-08T22:00+02:00,6059,7206,379,806,12149
2019-08-08T23:00+02:00,6062,5340,376,833,11287
2019-08-09T00:00+02:00,6056,3441,393,825,10769
2019-08-09T01:00+02:00,6053,2768,400,838,10535
2019-08-09T02:00+02:00,6059,2655,399,790,10422
2019-08-09T03:00+02:00,6074,2650,392,751,10414
2019-08-09T04:00+02:00,6081,2803,391,689,10360
2019-08-09T05:00+02:00,6083,3915,385,629,10484
2019-08-09T06:00+02:00,6082,6994,392,524,11975
2019-08-09T07:00+02:00,6075,8757,424,448,13409
2019-08-09T08:00+02:00,6075,9246,445,344,14219
2019-08-09T09:00+02:00,6080,8822,473,272,14126
2019-08-09T10:00+02:00,6082,7810,465,211,14133
2019-08-09T11:00+02:00,6082,7615,490,194,14176
2019-08-09T12:00+02:00,6074,7346,530,171,14172
2019-08-09T13:00+02:00,6057,7055,520,153,13815
2019-08-09T14:00+02:00,6047,6595,517,150,13554
2019-08-09T15:00+02:00,6038,6348,514,148,13307
2019-08-09T16:00+02:00,6027,6179,485,146,13066
2019-08-09T17:00+02:00,6027,7107,458,149,13124
2019-08-09T18:00+02:00,6034,8042,438,165,13070
2019-08-09T19:00+02:00,6048,7805,407,222,12732
2019-08-09T20:00+02:00,6052,6658,397,324,12272
2019-08-09T21:00+02:00,6057,5758,394,475,12071
2019-08-09T22:00+02:00,6060,4587,394,739,9522
2019-08-09T23:00+02:00,6062,3185,391,971,10685
2019-08-10T00:00+02:00,6064,2314,378,1145,10192
2019-08-10T01:00+02:00,6059,2010,384,1329,9899
2019-08-10T02:00+02:00,6055,1926,381,1512,9731
2019-08-10T03:00+02:00,6053,1892,384,1689,9644
2019-08-10T04:00+02:00,6052,1881,383,1863,9456
2019-08-10T05:00+02:00,6051,1872,384,2039,9318
2019-08-10T06:00+02:00,6051,1945,403,2122,9642
2019-08-10T07:00+02:00,6050,2109,414,2161,10314
2019-08-10T08:00+02:00,6050,2545,435,2253,11351
2019-08-10T09:00+02:00,6050,2936,468,2297,12151
2019-08-10T10:00+02:00,6050,2946,494,2381,12571
2019-08-10T11:00+02:00,6047,2993,518,2485,12789
2019-08-10T12:00+02:00,6046,2898,515,2651,12632
2019-08-10T13:00+02:00,6043,2910,521,2758,12534
2019-08-10T14:00+02:00,6041,2785,521,2838,12384
2019-08-10T15:00+02:00,6042,2761,513,2797,12431
2019-08-10T16:00+02:00,6039,2722,493,2741,12549
2019-08-10T17:00+02:00,6037,2782,473,2733,12718
2019-08-10T18:00+02:00,6038,3181,447,2712,12585
2019-08-10T19:00+02:00,6038,3896,429,2626,12310
2019-08-10T20:00+02:00,6035,3758,422,2748,11989
2019-08-10T21:00+02:00,6034,3454,426,2859,11737
2019-08-10T22:00+02:00,6034,3285,429,2938,11076
2019-08-10T23:00+02:00,6034,1918,432,3091,10621
2019-08-11T00:00+02:00,6031,1784,450,3035,10335
2019-08-11T01:00+02:00,6029,1885,448,3034,10014
2019-08-11T02:00+02:00,6030,1860,444,3015,9965
2019-08-11T03:00+02:00,6031,1848,449,3032,9910
2019-08-11T04:00+02:00,6031,1841,451,2890,9866
2019-08-11T05:00+02:00,6032,1757,456,2893,9698
2019-08-11T06:00+02:00,6031,1668,461,2922,9693
2019-08-11T07:00+02:00,6029,1697,483,2967,10022
2019-08-11T08:00+02:00,6028,1832,502,3141,10775
2019-08-11T09:00+02:00,6027,2006,526,3234,11474
2019-08-11T10:00+02:00,6026,2131,546,3411,12061
2019-08-11T11:00+02:00,6025,2194,561,3511,12114
2019-08-11T12:00+02:00,6026,2453,568,3598,12133
2019-08-11T13:00+02:00,6027,2489,567,3693,12078
2019-08-11T14:00+02:00,6028,2625,564,3803,12157
2019-08-11T15:00+02:00,6025,2653,554,3842,12214
2019-08-11T16:00+02:00,6022,2691,523,3739,12139
2019-08-11T17:00+02:00,6021,2992,507,3494,12230
2019-08-11T18:00+02:00,6021,4035,471,3306,12386
2019-08-11T19:00+02:00,6023,5035,452,3016,12411
2019-08-11T20:00+02:00,6030,5257,440,2818,12287
2019-08-11T21:00+02:00,6033,5310,438,2723,12389
2019-08-11T22:00+02:00,6037,5188,435,2667,11734
2019-08-11T23:00+02:00,6038,3869,420,2615,10951
2019-08-12T00:00+02:00,6036,2280,422,2550,10394
2019-08-12T01:00+02:00,6041,1991,411,2546,10364
2019-08-12T02:00+02:00,6043,1926,410,2432,10207
2019-08-12T03:00+02:00,6046,1903,409,2367,10044
2019-08-12T04:00+02:00,6046,2221,410,2411,10092
2019-08-12T05:00+02:00,6048,3835,415,2340,10609
2019-08-12T06:00+02:00,6044,5847,415,2295,12111
2019-08-12T07:00+02:00,6039,7290,429,2278,13533
2019-08-12T08:00+02:00,6031,7350,446,2305,14106
2019-08-12T09:00+02:00,6031,6631,475,2359,14058
2019-08-12T10:00+02:00,6036,6288,499,2400,14323
2019-08-12T11:00+02:00,6038,6235,540,2444,14367
2019-08-12T12:00+02:00,6034,5928,550,2521,14518
2019-08-12T13:00+02:00,6031,6005,544,2615,14610
2019-08-12T14:00+02:00,6030,5995,541,2717,14463
2019-08-12T15:00+02:00,6026,6222,537,2744,14076
2019-08-12T16:00+02:00,6022,6968,514,2807,13937
2019-08-12T17:00+02:00,6018,7642,504,2772,14116
2019-08-12T18:00+02:00,6014,7599,478,2652,13957
2019-08-12T19:00+02:00,6016,7433,447,2519,13703
2019-08-12T20:00+02:00,6017,7389,426,2429,13588
2019-08-12T21:00+02:00,6018,7344,417,2380,13528
2019-08-12T22:00+02:00,6023,6686,414,2272,12475
2019-08-12T23:00+02:00,6028,5331,416,2176,11622
2019-08-13T00:00+02:00,6033,3726,390,2058,10852
2019-08-13T01:00+02:00,6036,2619,393,1968,10745
2019-08-13T02:00+02:00,6038,2520,375,1904,10567
2019-08-13T03:00+02:00,6041,2479,380,1769,10485
2019-08-13T04:00+02:00,6044,2872,358,1660,10533
2019-08-13T05:00+02:00,6044,4568,351,1569,10793
2019-08-13T06:00+02:00,6042,6796,352,1550,12106
2019-08-13T07:00+02:00,6043,7481,378,1470,13486
2019-08-13T08:00+02:00,6044,7932,405,1469,14291
2019-08-13T09:00+02:00,6051,7857,426,1468,14284
2019-08-13T10:00+02:00,6048,7241,443,1429,14290
2019-08-13T11:00+02:00,6038,6377,464,1479,14324
2019-08-13T12:00+02:00,6035,5947,472,1550,14424
2019-08-13T13:00+02:00,6033,5777,472,1570,14122
2019-08-13T14:00+02:00,6022,5584,470,1664,13973
2019-08-13T15:00+02:00,6022,5344,470,1778,14069
2019-08-13T16:00+02:00,6045,5367,457,1947,13916
2019-08-13T17:00+02:00,6158,5411,439,1927,13824
2019-08-13T18:00+02:00,6229,6911,408,1913,13946
2019-08-13T19:00+02:00,6379,7180,384,1882,13662
2019-08-13T20:00+02:00,6385,7027,368,1842,13433
2019-08-13T21:00+02:00,6342,6883,364,1913,13411
2019-08-13T22:00+02:00,6343,6108,374,1946,12270
2019-08-13T23:00+02:00,6348,5305,382,2039,11424
2019-08-14T00:00+02:00,6345,3058,394,2109,10670
2019-08-14T01:00+02:00,6340,2542,393,2165,10407
2019-08-14T02:00+02:00,6331,2466,396,2157,10251
2019-08-14T03:00+02:00,6403,2485,395,2163,10098
2019-08-14T04:00+02:00,6526,2489,394,2147,9917
2019-08-14T05:00+02:00,6588,3098,393,2128,10214
2019-08-14T06:00+02:00,6576,5373,400,2028,11889
2019-08-14T07:00+02:00,6568,6994,414,2028,13553
2019-08-14T08:00+02:00,6563,7394,437,2017,14145
2019-08-14T09:00+02:00,6559,6812,462,2021,13958
2019-08-14T10:00+02:00,6579,5983,489,1988,13976
2019-08-14T11:00+02:00,6631,5570,519,1987,14149
2019-08-14T12:00+02:00,6675,5382,535,1990,14393
2019-08-14T13:00+02:00,6706,5311,522,1945,14160
2019-08-14T14:00+02:00,6707,5132,510,1964,14058
2019-08-14T15:00+02:00,6709,5094,497,2054,13890
2019-08-14T16:00+02:00,6712,5198,480,2078,13721
2019-08-14T17:00+02:00,6714,6748,468,2015,14109
2019-08-14T18:00+02:00,6717,7013,448,1902,13858
2019-08-14T19:00+02:00,6724,7022,421,1820,13743
2019-08-14T20:00+02:00,6766,6912,412,1746,13529
2019-08-14T21:00+02:00,6789,6683,408,1746,13275
2019-08-14T22:00+02:00,6813,6221,412,1796,12270
2019-08-14T23:00+02:00,6835,4751,411,1961,11577
2019-08-15T00:00+02:00,6863,3348,396,2136,10943
2019-08-15T01:00+02:00,6886,2373,393,2137,10673
2019-08-15T02:00+02:00,6910,2109,387,2165,10594
2019-08-15T03:00+02:00,6919,2076,379,2121,10617
2019-08-15T04:00+02:00,6917,2154,370,2038,10709
2019-08-15T05:00+02:00,6926,2814,364,1892,10868
2019-08-15T06:00+02:00,6932,3907,376,1824,12336
2019-08-15T07:00+02:00,6922,5186,390,1663,13639
2019-08-15T08:00+02:00,6914,5987,440,1555,14488
2019-08-15T09:00+02:00,6909,6073,477,1560,14471
2019-08-15T10:00+02:00,6905,6141,484,1541,14684
2019-08-15T11:00+02:00,6899,6049,508,1544,14595
2019-08-15T12:00+02:00,6894,5905,531,1541,14613
2019-08-15T13:00+02:00,6887,5877,558,1553,14484
2019-08-15T14:00+02:00,6885,6098,547,1569,14359
2019-08-15T15:00+02:00,6877,6023,537,1565,14337
2019-08-15T16:00+02:00,6872,6090,523,1494,14149
2019-08-15T17:00+02:00,6894,6137,509,1416,14164
2019-08-15T18:00+02:00,6898,7065,468,1298,14021
2019-08-15T19:00+02:00,6896,7453,437,1239,13960
2019-08-15T20:00+02:00,6896,7476,424,1294,13906
2019-08-15T21:00+02:00,6897,6672,422,1362,13236
2019-08-15T22:00+02:00,6879,6117,410,1415,12358
2019-08-15T23:00+02:00,6885,4274,416,1466,11642
2019-08-16T00:00+02:00,6901,3296,434,1320,10941
2019-08-16T01:00+02:00,6903,2623,432,1272,10735
2019-08-16T02:00+02:00,6902,2486,434,1177,10670
2019-08-16T03:00+02:00,6903,2484,430,1105,10781
2019-08-16T04:00+02:00,6905,2628,425,1083,10805
2019-08-16T05:00+02:00,6902,3353,440,965,11015
2019-08-16T06:00+02:00,6900,5513,428,857,12196
2019-08-16T07:00+02:00,6888,7819,439,742,13666
2019-08-16T08:00+02:00,6879,8622,464,705,14326
2019-08-16T09:00+02:00,6880,8734,486,739,14557
2019-08-16T10:00+02:00,6908,8030,517,776,14652
2019-08-16T11:00+02:00,6909,7149,534,1006,14614
2019-08-16T12:00+02:00,6909,6451,555,1153,14448
2019-08-16T13:00+02:00,6907,5948,573,1264,14148
2019-08-16T14:00+02:00,6926,5573,574,1390,13835
2019-08-16T15:00+02:00,6928,5325,566,1400,13548
2019-08-16T16:00+02:00,6917,5371,542,1474,13460
2019-08-16T17:00+02:00,6912,6919,518,1442,13755
2019-08-16T18:00+02:00,6925,7455,488,1473,13560
2019-08-16T19:00+02:00,6932,7308,470,1441,13078
2019-08-16T20:00+02:00,6930,7063,454,1598,12842
2019-08-16T21:00+02:00,6934,6671,457,1768,12693
2019-08-16T22:00+02:00,6947,4911,452,1853,11989
2019-08-16T23:00+02:00,6962,3362,453,1845,11235
2019-08-17T00:00+02:00,6966,2293,436,1748,10653
2019-08-17T01:00+02:00,6968,2008,431,1661,10411
2019-08-17T02:00+02:00,6974,1918,428,1690,10232
2019-08-17T03:00+02:00,6989,1892,425,1773,10027
2019-08-17T04:00+02:00,6988,1873,422,1866,10127
2019-08-17T05:00+02:00,6988,1874,424,2013,10020
2019-08-17T06:00+02:00,6993,1984,425,2028,10114
2019-08-17T07:00+02:00,7010,2263,444,2086,10781
2019-08-17T08:00+02:00,7011,2670,463,2246,11825
2019-08-17T09:00+02:00,7008,3094,478,2509,12597
2019-08-17T10:00+02:00,7006,3155,507,2769,12942
2019-08-17T11:00+02:00,7029,2997,526,3131,13210
2019-08-17T12:00+02:00,7025,2770,524,3371,13163
2019-08-17T13:00+02:00,7021,2617,529,3504,12951
2019-08-17T14:00+02:00,7026,2511,521,3639,12923
2019-08-17T15:00+02:00,7047,2574,524,3695,12828
2019-08-17T16:00+02:00,7048,2588,502,3721,12755
2019-08-17T17:00+02:00,7044,3091,486,3639,12869
2019-08-17T18:00+02:00,7042,3551,474,3622,12632
2019-08-17T19:00+02:00,7045,4769,460,3631,12660
2019-08-17T20:00+02:00,7046,4789,461,3736,12440
2019-08-17T21:00+02:00,7046,4721,464,3736,12133
2019-08-17T22:00+02:00,7046,4181,456,3701,11528
2019-08-17T23:00+02:00,7047,2884,459,3696,11081
2019-08-18T00:00+02:00,7047,1941,481,3510,10751
2019-08-18T01:00+02:00,7050,1791,485,3341,10383
2019-08-18T02:00+02:00,7051,1750,466,3146,10209
2019-08-18T03:00+02:00,7049,1720,457,3016,10129
2019-08-18T04:00+02:00,7049,1718,448,2828,10052
2019-08-18T05:00+02:00,7049,1719,437,2676,9961
2019-08-18T06:00+02:00,7050,1938,437,2442,10010
2019-08-18T07:00+02:00,7050,2082,446,2246,10404
2019-08-18T08:00+02:00,7050,2335,463,2119,11092
2019-08-18T09:00+02:00,7049,2888,474,1937,11751
2019-08-18T10:00+02:00,7047,3238,493,1843,12279
2019-08-18T11:00+02:00,7046,3285,495,1833,12560
2019-08-18T12:00+02:00,7044,2980,510,1899,12529
2019-08-18T13:00+02:00,7043,2952,511,1882,12501
2019-08-18T14:00+02:00,7041,2989,512,1909,12465
2019-08-18T15:00+02:00,7035,3033,508,1802,12390
2019-08-18T16:00+02:00,7032,3314,494,1781,12728
2019-08-18T17:00+02:00,7030,3792,475,1744,13116
2019-08-18T18:00+02:00,7029,4679,464,1688,13202
2019-08-18T19:00+02:00,7034,5338,452,1685,13307
2019-08-18T20:00+02:00,7136,5528,452,1713,12961
2019-08-18T21:00+02:00,7178,5398,457,1840,12609
2019-08-18T22:00+02:00,7164,4785,474,1765,12144
2019-08-18T23:00+02:00,7157,3418,477,1715,11554
2019-08-19T00:00+02:00,7154,2051,462,1688,10896
2019-08-19T01:00+02:00,7158,1937,448,1627,10560
2019-08-19T02:00+02:00,7155,1998,440,1601,10496
2019-08-19T03:00+02:00,7158,1997,448,1657,10589
2019-08-19T04:00+02:00,7162,1991,436,1771,10699
2019-08-19T05:00+02:00,7163,2819,438,1776,11032
2019-08-19T06:00+02:00,7163,4904,444,1826,12460
2019-08-19T07:00+02:00,7164,7249,467,1812,14029
2019-08-19T08:00+02:00,7174,7710,499,1906,14702
2019-08-19T09:00+02:00,7183,7249,527,2101,14669
2019-08-19T10:00+02:00,7185,6799,554,2325,14613
2019-08-19T11:00+02:00,7180,6357,562,2452,14578
2019-08-19T12:00+02:00,7184,5757,567,2765,14710
2019-08-19T13:00+02:00,7181,5585,576,3043,14597
2019-08-19T14:00+02:00,7198,5235,546,3293,14508
2019-08-19T15:00+02:00,7240,5101,567,3338,14119
2019-08-19T16:00+02:00,7324,4904,532,3455,13805
2019-08-19T17:00+02:00,7343,5407,525,3671,14127
2019-08-19T18:00+02:00,7341,6266,510,3446,13971
2019-08-19T19:00+02:00,7341,6485,480,3460,14134
2019-08-19T20:00+02:00,7428,6465,462,3373,13560
2019-08-19T21:00+02:00,7460,5941,453,3451,12957
2019-08-19T22:00+02:00,7458,5004,454,3600,12146
2019-08-19T23:00+02:00,7450,3732,443,3713,11472
2019-08-20T00:00+02:00,7378,2658,453,3595,11013
2019-08-20T01:00+02:00,7382,2090,450,3351,10610
2019-08-20T02:00+02:00,7437,2087,462,3165,10571
2019-08-20T03:00+02:00,7403,2072,446,2998,10666
2019-08-20T04:00+02:00,7415,2152,452,2797,10782
2019-08-20T05:00+02:00,7503,3005,460,2599,10991
2019-08-20T06:00+02:00,7510,5473,479,2299,12469
2019-08-20T07:00+02:00,7501,6997,506,1996,14033
2019-08-20T08:00+02:00,7514,7455,525,1898,14720
2019-08-20T09:00+02:00,7514,7466,559,1844,14605
2019-08-20T10:00+02:00,7541,7448,577,1856,14486
2019-08-20T11:00+02:00,7551,7427,597,1886,14282
2019-08-20T12:00+02:00,7552,7071,612,2015,14202
2019-08-20T13:00+02:00,7546,6900,608,2116,14160
2019-08-20T14:00+02:00,7551,6934,606,2188,14171
2019-08-20T15:00+02:00,7554,6920,584,2142,14225
2019-08-20T16:00+02:00,7549,6769,592,2190,14096
